,url,title,subtitle,section,author,date_time,article_text
35,https://www.eluniversal.com.mx/estados/asesinan-balazos-precandidata-suplente-la-presidencia-municipal-de-isla-mujeres,Asesinan a balazos a precandidata suplente a la presidencia municipal de Isla Mujeres,Flor de María Ballina Sánchez fue atacada y herida con un arma de fuego en el bar “Casa Blanca” cuando se encontraba con su marido, él resultó ileso, Estados ,,
36,https://www.eluniversal.com.mx/estados/exhiben-funcionaria-de-bienestar-por-apartar-vacunas-para-servidores-de-la-nacion,Exhiben a funcionaria de Bienestar por “apartar” vacunas para Servidores de la Nación,"De acuerdo con capturas de un chat de trabajo, Aída Valencia Ramírez priorizó la vacunación para Servidores y UBAS, cuando estas dosis sólo deben ser destinadas a adultos mayores, según el propio Plan de Vacunación
", Estados , Alejandro Rangel / EL UNIVERSAL Oaxaca, 11/03/2021,"aida,valencia,ramirez,subdelegada,programas,bienestar,valles,centrales,oaxaca,exhibida,presuntamente,apartar,vacunas,trabajadores,dependencia,servidores,nacion,medio,caos,generado,falta,organizacion,proceso,acuerdo,capturas,chat,trabajo,funcionaria,federal,priorizo,reiteradamente,vacunacion,servidores,nacion,ubas,trabajadores,bienestar,dosis,etapa,solo,deben,ser,destinadas,personas,adultas,mayores,segun,plan,nacional,chat,leen,conversaciones,funcionaria,federal,equipo,colaboradores,servidores,nacion,incluso,escucha,audio,presuntamente,da,indicaciones,apliquen,dosis,inmunologico,hospital,mujer,niño,oaxaqueño,localidad,reyes,mantecon,habilitado,atencion,pacientes,caos,vacunacion,defensoria,oaxaca,llama,garantizar,derecho,saluden,chat,whatsapp,comenzo,difundirse,noche,marzo,observa,como,valencia,ramirez,pregunta,quien,recibido,vacuna,varios,integrantes,grupo,responden,faltan,recibirla,compañeros,compañeras,favor,mandenme,inmediato,cuantos,faltan,vacuna,servidores,nacion,supuesto,compañeras,levanten,mano,reportense,inmediato,ingeniera,yasira,sic,escucha,mensaje,voz,posteriormente,respondieron,lic,miembros,momento,desconoce,fecha,data,conversacion,cuantas,personas,beneficiadas,tener,edad,establecida,etapa,vacunacion,solo,aplicando,personas,años,tras,protestas,cancelar,vacunacion,municipios,oaxaca,salud,dice,retrasos,obstante,chat,dio,conocer,medio,señalamientos,delegada,programas,bienestar,oaxaca,nancy,ortiz,cabrera,falta,organizacion,ineficiencia,plan,vacunacion,inicio,semana,capital,ocasiono,adultos,mayores,aguardaran,horas,recibir,dosis,dejo,miles,vacuna,pasado,enero,presidente,andres,manuel,lopez,obrador,dado,conocer,intencion,servidores,nacion,grupo,personas,creado,verificar,beneficiarios,algun,programa,incluidos,programa,nacional,vacunacion,junto,personal,embargo,desato,polemica,cuestionamientos,miras,jornada,electoral,año,propuesta,presidente,incluida,dias,despues,politica,nacional,vacunacion,previo,llegada,mexico,cargamento,mil,escolta,delegada,oaxaca,encañona,edil,protestaba,cancelacion"
37,https://www.eluniversal.com.mx/nacion/el-feminismo-no-debe-caer-en-odiar-al-otro-sexo-dice-mujica-sabina-berman,"El feminismo no debe caer en odiar al otro sexo, dice Mujica a Sabina Berman ","Sabina Berman regresa a la televisión con el programa ""Largo Aliento"", en el que su primer invitado fue el expresidente de Uruguay, José “Pepe” Mujica", Nación , Redacción, 11/03/2021,"primera,emision,programa,largo,aliento,escritora,sabina,berman,regresa,television,programa,entrevistas,apadrino,nuevo,proyecto,expresidente,uruguay,jose,pepe,temas,conversaron,encuentran,principalmente,politica,economia,asi,cambio,climatico,embargo,expresidente,hizo,comentarios,movimiento,cuestionar,berman,mujica,si,falta,cultura,alterna,consecuencia,ser,humano,vive,inmerso,cultura,consumista,expresidente,uruguayo,comento,causa,revolucion,capitalista,empujada,egoismo,cosas,generado,cultura,hiperconsumista,lee,sabina,berman,vuelve,once,tras,conflicto,john,ackermanagrego,hoy,educan,felicidad,medida,shopping,vida,debe,tener,tiempo,libre,cultivar,libertad,cosas,motivan,perjudicar,vida,sufrir,intentar,gozarla,acuerdo,cambio,climatico,cosas,mujica,refirio,despilfarra,dinero,cosas,materiales,lugar,aportar,economia,ciencia,lleve,mejorar,medio,politica,impotente,juego,intereses,concentracion,economica,multiplica,poder,politica,profesion,comercial,tipo,mentalidad,peligro,nacional,politica,negocio,democracia,hackeada,termino,entrevista,columnista,casa,editorial,realizo,preguntas,usuarios,twitter,mandaron,referia,opinion,mujica,relacion,movimiento,aspecto,expresidente,señalo,movimiento,causa,noble,embargo,dijo,puede,caer,extremo,odiar,sexo,si,vida,señalo,siempre,reprochara,feminismo,intelectual,ve,feminismo,perspectiva,creo,causa,noble,toda,causa,noble,deformaciones,justicia,equidad,subordinacion,mujer,recibo,patriarcal,civilizacion,puede,caer,extremo,odiando,sexo,si,vida,causa,hermosa,mujer,escalon,alto,humanidad,engendradora,vida,lucha,genera,patologias,feminismo,utilizan,desentenderse,cuestiones,clase,defender,mujeres,pobres,hacer,frente,desafio,voy,reprochar,siempre,feminismo,intelectual,entiende,cuestion,clase,mismo,mujer,acomodada,pobre,mujer,discriminada,soporta,peor,patriarcado,rmlgv"
38,https://www.eluniversal.com.mx/nacion/preparan-cargada-favor-de-salgado-inconformes-de-morena-en-silencio,"Preparan cargada a favor de Salgado; inconformes de Morena, en silencio",Aspirantes demandan transparencia en el proceso de la encuesta para elegir abanderado, dirigencia perfila designar al senador con licencia, Nación ,,
39,https://www.eluniversal.com.mx/estados/funcionario-de-morelos-acusa-persecucion-politica,Funcionario de Morelos acusa persecución política,"Fiscalía Anticorrupción y CDHM representan intereses de Graco Ramírez, asegura el secretario de Gobierno", Estados , Justino Miranda / Corresponsal, 12/03/2021,"secretario,gobierno,morelos,pablo,ojeda,cardenas,denuncio,titulares,fiscalia,anticorrupcion,comision,derechos,humanos,morelos,cdhm,practican,persecucion,politica,ejecutivo,señalamientos,presuntos,malos,tratos,adolescentes,refugiados,centros,asistencia,dif,realidad,representan,intereses,exgobernador,graco,ramirez,conferencia,prensa,junto,procurador,proteccion,niñas,niños,adolescentes,familia,rafael,brito,miranda,ojeda,cardenas,rechazo,ejecucion,actos,tortura,adolescentes,preciso,juez,control,tribunal,superior,justicia,tsj,morelos,determino,ilegales,cateos,realizados,hace,dos,semanas,parte,fiscalia,anticorrupcion,encabezada,juan,salazar,nuñez,resolvio,violaron,derechos,humanos,adolescentes,tratarlos,delincuentes,vulnerar,privacidad,cometer,abuso,autoridad,ademas,dijo,actuar,dif,procuraduria,menor,desprende,ningun,acto,ilegal,puesto,peligro,niños,adolescentes,secretaria,gobierno,visto,descomposicion,gradual,fiscalia,anticorrupcion,cdhm,fiscalia,anticorrupcion,comision,derechos,humanos,representadas,dos,abogados,cercanos,exgobernador,graco,ramirez,consejero,juridico,gobierno,director,general,juridico,secretaria,gobierno,actuacion,supuesto,tintes,politicos,dos,instituciones,autonomas,representan,intereses,exgobernador,graco,ramirez,señalo,conferencia,prensa,ojeda,cardenas,afirmo,resolucion,judicial,resulta,claro,cdhm,fiscalia,anticorrupcion,garantizar,derechos,vulneran,derechos,desprotegidos,despilfarran,recursos,persecuciones,politicas,analiza,actuacion,diversos,involucrados,posibilidad,proceder,juridicamente,instancias,correspondientes,parte,presidente,cdhm,israel,hernandez,cruz,rechazo,vinculacion,administracion,graco,ramirez,sostuvo,designacion,voto,mayoritario,congreso,local"
40,https://www.eluniversal.com.mx/nacion/hay-relevo-en-la-4t-para-2024-asegura-lopez-obrador,"Hay relevo en la 4T para 2024, asegura López Obrador","Insiste en que está preparándose sicológicamente para retirarse por completo de toda actividad política; comenta que al acabar su mandato sólo se dedicará a escribir en su quinta de Palenque, Chiapas", Nación , Pedro Villa y Caña y Alberto Morales, 12/03/2021,"presidente,andres,manuel,lopez,obrador,aseguro,contento,cuarta,transformacion,relevo,generacional,jubile,completo,mientras,oposicion,problemas,cuenta,cuadros,opino,conferencia,mañanera,titular,ejecutivo,federal,señalo,preparando,sicologicamente,retirarse,completo,toda,actividad,politica,solo,dedicara,escribir,quinta,palenque,chiapas,satisfecho,relevo,generacional,si,pueblo,decide,creador,permite,jubilo,ahi,palenque,jubilar,volver,participar,opinar,haciendo,trabajo,preparando,sicologicamente,tome,decision,alejarme,completo,voy,escribir,libro,quiero,hacer,pendiente,pensamiento,conservador,mexico,contento,contento,relevo,generacion,sigue,se,si,explico,arriba,incluso,mujeres,hombres,van,enojar,adversarios,verdad,verdad,relevo,lado,problema,abanico,dijo,acompañado,canciller,marcelo,ebrard,jorge,alcocer,secretario,salud,ssa,mandatario,federal,manifesto,transformacion,mexico,termina,calculo,libro,planea,escribir,conservadurismo,tomara,tres,años,voy,dedicarme,escribir,respeto,cariño,voy,recibir,nadie,ver,politica,voy,meterme,insistio,pidieron,nombres,aquellos,considera,parte,abanico,generacional,movimiento,lopez,obrador,evito,responder,comento,vamos,hablar,si,todavia,falta,detallo,vivira,obtenga,pension,issste,trabajo,pago,cuotas,institutos,nacionales,indigenista,ini,consumidor,inco,jefe,gobierno,ciudad,mexico,presidente,republica,confio,tener,ingresos,necesarios,pues,indico,vida,palenque,cara,ademas,beatriz,gutierrez,muller,esposa,trabajo,entonces,voy,dedicarme,escribir,palacio,nacional,mandatario,federal,aseguro,aumento,precio,gasolinas,debe,especulacion,abuso,gobierno,subsidia,gasolineros,advirtio,entregara,concesiones,si,mantiene,juego,aumento,especulacion,pasan,diria,amigo,ricardo,sheffield,titular,profeco,pasan,voy,decir,demas,dando,subsidio,cobro,impuesto,gasolineros,incrementar,precio,gasolina,alla,inflacion,compromiso,voy,sostener,preciso,lopez,obrador,descarto,gasolinazos,pues,argumento,combustible,valer,mismo,noviembre,terminos,reales,puede,costar,compromiso,mismo,diesel,especulacion,abusan,adelanto,prepara,iniciativa,cancelar,concesion,gasolinerias,bombas,dispositivos,entregar,litros,completos,acaba,robadera,caso,aumentos,precio,tortilla,presidente,explico,busca,mantener,costo,partir,apoyo,productores,descarto,subsidio,producto,informo,dialoga,principales,empresas,productoras,harina,maiz,argumentaron,incremento,insumos,aumento,mayor,esperado,presidente,lopez,obrador,señalo,investigacion,auditoria,superior,federacion,asf,solicito,camara,diputados,conozca,verdad,informe,cuenta,publica,pues,dijo,obvio,errores,intencion,dañar,gobierno,pueden,equivocarse,tal,manera,ademas,cierto,sostuvieron,difundieron,medios,comunicacion,error,intencion,dañar,gobierno,toda,campaña,agrego,lopez,obrador"
41,https://www.eluniversal.com.mx/nacion/arranca-guerra-legal-contra-ley-electrica-de-amlo,Arranca guerra legal contra ley eléctrica de AMLO,, Nación , Diana Lastiri, 12/03/2021,"menos,docena,juicios,amparo,sido,promovidos,ley,industria,electrica,presidente,andres,manuel,lopez,obrador,juez,federal,ordeno,suspenderla,manera,provisional,pasado,marzo,juez,segundo,distrito,materia,administrativa,especializado,competencia,economica,radiodifusion,telecomunicaciones,ciudad,mexico,juan,pablo,gomez,fierro,concedio,tres,suspensiones,provisionales,decreto,reformo,ley,industria,electrica,vigor,ayer,concedio,cuatro,suspensiones,mismo,suman,total,siete,frenos,reforma,decreto,publicado,marzo,segun,diario,oficial,federacion,dof,entraria,vigor,dia,siguiente,marzo,menos,docena,empresas,presento,amparos,reforma,lee,pide,eu,mexico,transparencia,reforma,electrica,juez,conocio,amparos,tramitados,politica,energetica,publicada,secretaria,energia,rocio,nahle,otorgo,organizacion,greenpeace,acuerdos,expedientes,juez,preciso,suspension,debe,tener,efectos,generales,pues,contrario,dando,ventaja,competitiva,empresas,quejosas,pesar,solicito,solamente,empresa,participa,mercado,electrico,mayorista,debe,tener,efectos,generales,otorgar,medida,cautelar,efectos,particulares,decir,solamente,quejosa,juzgado,distrito,solo,otorgandole,ventaja,competitiva,frente,demas,participantes,industria,electrica,sino,ademas,podria,ocasionar,distorsiones,dicho,mercado,afectando,competencia,desarrollo,sector,precisamente,efectos,adversos,medida,cautelar,busca,evitar,señalo,expediente,suspension,actos,reclamados,finalidad,asegurar,eficacia,sentencia,amparo,impidiendo,ejecucion,aquellos,materialice,tal,manera,vuelva,imposible,caso,obtener,sentencia,favorable,volver,cosas,guardaban,emision,acto,reclamado,lee,embajadores,europeos,advierten,riesgos,reforma,electrica,amlo,consecuencia,suspensiones,beneficiaran,quejosas,participantes,mercado,electrico,mayorista,particulares,desarrollan,alguna,actividad,regulada,sector,electrico,tramites,ingresar,dicho,sector,asi,ubican,regimen,transitorio,ley,industria,electrica,reforma,juez,recordo,diversos,juicios,amparo,reclamado,regulaciones,politica,energetica,gobierno,federal,concedido,suspensiones,mismos,efectos,añadio,deja,insubsistente,reforma,energetica,administracion,sino,unicamente,postergan,efectos,conservar,materia,juicio,apenas,dio,conocer,fallo,usuarios,redes,sociales,dividieron,apoyaron,decision,frenar,efectos,reforma,electrica,cuestionaron,juez,juan,pablo,gomez,fierro,pidiendo,incluso,destitucion,desempeñado,oficial,judicial,actuario,secretario,juzgado,distrito,tribunal,colegiado,circuito,llego,suprema,corte,justicia,nacion,secretario,estudio,cuenta,ministro,jose,fernando,franco,gonzalez,salas,lee,cce,preve,empresas,greenpeace,cofece,impugnen,reforma,electrica,juzgado,segundo,distrito,materia,administrativa,especializado,competencia,economica,radiodifusion,telecomunicaciones,residencia,ciudad,mexico,conocio,amparos,tramitados,politica,energetica,publicada,secretaria,energia,rocio,nahle,mayo,otorgado,grupo,ecologista,greenpeace,año,concedido,amparos,nuevas,reglas,publicadas,sener,materia,importacion,hidrocarburos,petroliferos,titular,juzgado,cuarto,distrito,materia,administrativa,conocio,suspension,provisional,solicitada,abogado,juan,collado,evitar,requirieran,informes,cuentas"
42,https://www.eluniversal.com.mx/nacion/ven-un-respiro-en-fallo-del-poder-judicial,Ven un respiro en fallo del Poder Judicial,Pausa posibles daños a inversión y al ambiente: International Chamber of Commerce, Nación , Ivette Saldaña y Horacio Jiménez, 12/03/2021,"admitir,primeros,amparos,conceder,suspension,provisional,efectos,reforma,ley,industria,electrica,poder,judicial,freno,daños,causarian,inversiones,medio,ambiente,libre,competencia,dijo,international,chamber,of,commerce,icc,mexico,explico,juez,segundo,distrito,materia,administrativa,especializado,competencia,economica,radiodifusion,telecomunicaciones,residencia,ciudad,mexico,jurisdiccion,toda,republica,otorgo,suspension,provisional,juicio,amparo,acumulado,poder,judicial,reaccionado,positivo,cumplido,expectativas,otorgar,dos,suspensiones,provisionales,efectos,generales,reforma,dijo,icc,reforma,garantiza,competencia,libre,concurrencia,sector,energetico,decir,contraria,articulos,constitucionales,afecta,derechos,usuarios,finales,permiten,barreras,ingresar,mercado,electrico,mayorista,otorgan,ventajas,ciertos,participantes,genera,incertidumbre,generadores,algun,permiso,modifica,manera,repentina,reglas,operacion,desincentiva,inversion,sector,electrico,ademas,reforma,puede,causar,daños,irreparables,medio,ambiente,desincentiva,produccion,energias,limpias,fomenta,operacion,centrales,convencionales,icc,dijo,razonamientos,juez,estrictamente,juridicos,basados,apreciaciones,ideologicas,subjetivas,grupo,parlamentario,prd,camara,diputados,pidio,gobierno,federal,reconsiderar,politica,electrica,celebro,poder,judicial,subyugado,deseos,presidente,andres,manuel,lopez,obrador,cuales,condenan,sector,energetico,mexico,propuestas,basadas,ideas,alejadas,realidad,actual,mundo,diputada,federal,perredista,karem,vargas,dijo,improvisacion,reforma,legal,verdadera,planeacion,represente,esquema,juridico,economico,implementar,cambio,positivo,industria,electrica,solo,costo,fuga,inversiones,poca,viabilidad,nuevos,inversionistas,incertidumbre,generada,violacion,flagrante,derecho,parte,ejecutivo,sino,costo,politico,observando,ineptitud,necedad,hacer,reformas,vapor,despues,poder,judicial,eche,abajo,añadio,derecho,razon,logica,anticiparon,hicieron,durara,capricho,solo,dos,dias,presidente,lopez,obrador,evidente,necedad,mover,coma,reforma,claramente,inconstitucional,derivo,orden,juez,mantener,suspendidas,todas,consecuencias,derivadas,decreto,reformo,ley,industria,electrica,publicado,diario,oficial,federacion,apenas,marzo"
43,https://www.eluniversal.com.mx/nacion/la-mananera-de-amlo-12-de-marzo-minuto-minuto,"La mañanera de AMLO, 12 de marzo, minuto a minuto","Sigue lo más relevante de la conferencia del presidente Andrés Manuel López Obrador, desde Palacio Nacional", Nación , Redacción, 12/03/2021,"termina,conferencia,anuncia,gira,tabasco,finales,mes,evaluar,trabajos,tras,inundaciones,vamos,revisar,haciendo,dragado,puntualiza,presidente,destaca,dragado,penso,desazolvar,rio,grijalva,destaca,apoyo,afectados,tras,inundaciones,tabasco,refiere,entrega,enseres,domesticos,va,suspender,finales,marzo,entrega,apoyos,verda,electoral,agrega,meto,dice,imposicion,candidatos,pide,taxistas,ciudad,mexico,apoye,tecnologia,punta,competir,igualdad,condiciones,quiero,hablar,dice,candidatura,felix,salgado,macedonio,regreso,luiz,inacio,lula,da,silva,posible,candidatura,presidencial,brasil,lopez,obrador,reserva,hacer,declaraciones,creo,importante,liberara,culpa,expresidente,brasil,justicia,resolvio,responsabilidad,refiere,celebra,lula,limpiado,culpa,enfrento,campaña,pensando,sigue,aumentando,salario,minimo,mismo,tiempo,resuelva,mediante,acuerdo,ley,incremento,pensiones,vamos,hacer,va,significar,destinar,recursos,presupuesto,menciona,señala,caso,afores,dos,posibilidades,reparar,daño,regresar,sistema,anterior,desaparecer,pensiones,manejarlas,buscar,acuerdo,sector,empresarial,aumentar,cuotas,menciona,periodo,neoliberal,atendio,tema,pensiones,critica,aumento,umas,cuestiona,haciendo,dirigentes,sindicales,llevaron,cabo,reformas,afectaron,trabajadores,caso,afores,menciona,dando,seguimiento,investigacion,san,lazaro,tras,reporte,asf,aeropuerto,lopez,obrador,cita,discurso,roosevelt,menciona,cuatro,libertades,fundamentales,habla,relaciones,pasado,mexico,unidos,denuncia,paises,permite,inmoralidad,empresas,protege,iberdrola,empresas,españolas,acusa,medios,pais,protege,señala,reforma,energetica,defender,empresas,extranjeras,interes,nacional,amparos,dice,vamos,acudir,suprema,corte,judicatura,revise,proceder,jueces,vuelve,criticar,felipe,calderon,georgina,kessel,consejos,administracion,empresas,privadas,denuncia,beneficios,empresas,extranjeras,costillas,erario,haciendo,lado,comision,federal,electricidad,molestos,dueños,empresas,extranjeras,mexicanos,reforma,electrica,dice,suspension,ordenada,juez,federal,denuncia,contratos,leoninos,defendia,interes,nacional,presidente,destaca,trayectoria,beisbolista,cubano,randy,arozarena,gonzalez,estrella,rayas,tampa,bay,grandes,ligas,quiere,tener,nacionalidad,mexicana,ir,representar,mexico,dice,pide,autoridades,migratorias,revisen,caso,tiempo,veia,bateador,tan,efectivo,arozamena,menciona,destaca,encuentro,pitcher,julio,urias,pide,relaciones,exteriores,atender,problema,expedicion,presidente,señala,dias,izar,bandera,saludo,bandera,dias,rindo,homenaje,diario,falta,lunes,viernes,veces,sabado,domingo,trata,ceremonias,civicas,refiere,buenas,noticias,abasto,vacunas,van,seguir,llegando,va,detener,programa,nacional,vacunacion,señala,señala,imprevistos,todavia,contagios,confiarnos,dice,presidente,llama,poblacion,cuidarse,sabemos,comportamiento,dice,referencia,posible,tercera,ola,contagios,antier,general,luis,cresencio,sandoval,secretario,defensa,trabajando,dice,agrega,almirante,rafael,ojeda,ganas,regresar,hugo,menciona,recuperacion,deseamos,enfermos,mexico,recuperen,seguimos,abrazando,familiares,muerto,covid,declara,ciudadanos,quieren,participar,mantienen,firmeza,obligacion,protegerlos,presidente,destaca,mecanismo,denuncias,presentadas,mesas,seguridad,ejemplifica,protocolo,nacional,como,intervienen,autoridades,estatales,federales,vamos,etapa,nueva,hacer,valer,democracia,menciona,delitos,revisar,autoridades,electorales,dice,casos,felix,salgado,macedonio,garantice,ciudadanos,va,respetar,voto,democracia,dice,proximas,elecciones,junio,rechaza,fraudes,electorales,destaca,acuerdo,gobernadores,favor,democracia,enfrentamiento,vacunas,santa,lucia,camino,oaxaca,relacionada,delegada,bienestar,lopez,obrador,pide,investigar,señala,mucha,confrontacion,politica,elecciones,presenta,cifras,asesinatos,politicos,pais,presidente,destaca,plan,proteccion,candidatos,cuidarlos,delincuencia,organizada,cuello,blanco,acusa,medios,comunicacion,amarillismo,ningun,desperdicio,llegaron,mal,vacunas,dice,presidente,presuntas,perdidas,nuevo,leon,llama,gente,dejarse,manipular,lamenta,muerte,mujer,fallecio,tras,aplicarse,vacuna,coronavirus,hidalgo,parecer,relacion,vacuna,lamentable,fallecimiento,señora,inicia,conferencia,presidente,andres,manuel,lopez,obrador,informa,gira,sinaloa,ademas,visitara,islas,marias,valorar,trabajo,rehabilitacion"
44,https://www.eluniversal.com.mx/nacion/amlo-el-pueblo-manda-y-el-pueblo-decide-responde-sobre-el-caso-de-salgado-macedonio,"""El pueblo manda y el pueblo decide"", dice AMLO sobre el caso de Salgado Macedonio",, Nación , Alberto Morales y Pedro Villa y Caña, 12/03/2021,"presidente,andres,manuel,lopez,obrador,rechazo,opinar,moral,proxima,eleccion,participen,candidatos,acusaciones,felix,salgado,macedonio,aspirante,morena,gobierno,guerrero,acusado,resolver,instituto,electoral,autoridad,autoridad,competente,corresponde,ser,gente,ser,pueblo,pueblo,manda,pueblo,decide,conferencia,prensa,palacio,nacional,declino,opinar,proceso,interno,morena,elegir,candidato,guerrero,meto,parte,politica,electoral,corresponde,ahora,sube,temperatura,va,subir,temperatura,politica,vispera,elecciones,presidente,lopez,obrador,hizo,llamado,abordar,tema,electoral,mañaneras,lee,tan,honesto,respetuoso,vida,libre,violencia,consideran,salgado,macedonio,aqui,llamado,fraterno,respetuoso,meternos,cosas,luego,libres,prohibido,prohibir,censura,si,venimos,aqui,decimos,candidato,hizo,parece,opinion,corresponde,ambito,electoral,interesa,garantice,ciudadanos,va,respetar,voto,respete,voluntad,pueblo,democracia,suceda,donde,predominaban,fraudes"
45,https://www.eluniversal.com.mx/nacion/amlo-se-sancionara-delegada-de-bienestar-en-oaxaca-si-es-que-tiene-guardaespaldas,Se sancionará a delegada de Bienestar en Oaxaca si es que tiene guardaespaldas: AMLO,"Ayer se difundieron imágenes en las que se observa cómo un hombre armado encañonó al presidente municipal de Santa Lucía del Camino, que protestaba por la cancelación de la vacunación", Nación , Pedro Villa y Caña y Alberto Morales, 12/03/2021,"presidente,andres,manuel,lopez,obrador,informo,investigara,si,nancy,ortiz,delegada,bienestar,oaxaca,guardaespaldas,luego,ayer,difundieron,imagenes,observa,como,hombre,armado,encañono,dante,montaño,presidente,municipal,santa,lucia,camino,protestaba,cancelacion,vacunacion,conferencia,prensa,matutina,palacio,nacional,titular,ejecutivo,federal,adelanto,caso,delegada,bienestar,cuente,guardaespaldas,sancionada,entendido,discrepancias,vacunacion,forma,llevando,cabo,vacunacion,va,investigar,verlo,cuidado,hablando,usaba,guardaespaldas,creo,cada,brigada,vacunacion,elementos,guardia,nacional,creo,guardaespaldas,coordinadora,prohibido,dijo,si,asi,coordinadora,ser,pues,sancionada,verlo,mucha,confrontacion,politica,elecciones,temporada,dijo,ayer,medio,protestas,cancelacion,proceso,vacunacion,personas,tercera,edad,santa,lucia,camino,municipios,conurbados,ciudad,oaxaca,personal,seguridad,delegacion,programas,bienestar,oaxaca,saco,arma,encañono,dante,montaño,montero,edil,municipio,encabezaba,lee,escolta,delegada,oaxaca,encañona,edil,protestaba,cancelacion,vacunastras,bloquear,cinco,puntos,municipio,montaño,montero,presidentes,colonias,prepararon,esperaban,dia,jornada,vacunacion,trasladaron,protestas,instalaciones,bienestar,limites,municipio,dependencia,ingresaron,exigir,dialogar,delegada,federal,nancy,ortiz,cabrera,buscaba,salir,momento,abrir,fuerza,puertas,ingresar,inconformes,personal,seguridad,presuntamente,asignado,cuidar,delegada,federal,intento,contener,manifestantes,medio,trifulca,acuso,persona,saco,arma,presidente,municipal,inmediato,abalanzo,hombre,comenzo,intercambio,golpesal,grito,pueblo,pueblo,hombre,saco,arma,fuego,detenido,policias,municipales,tras,trifulca,llevaron,separos,municipales,medio,reclamos,inconformes,señalaban,protesta"
46,https://www.eluniversal.com.mx/estados/desde-el-inpi-en-oaxaca-respaldan-creador-de-chat-xxx-que-busca-diputacion,"Desde el INPI, en Oaxaca respaldan a creador de chat XXX que busca diputación","El responsable del Centro Coordinador de los Pueblos Indígenas en la Sierra Norte mostró su apoyo al aspirante a diputado por Morena, Beto Santos
", Estados , Christian Jiménez/Corresponsal, 14/03/2021,"oaxaca,luego,diera,conocer,profesor,beto,santos,operador,politico,originario,zacatepec,mixe,region,sierra,norte,busca,ser,diputado,movimiento,regeneracion,nacional,morena,distrito,organizaciones,mujeres,exigen,contienda,pues,sido,reconocido,creador,chat,compartir,imagenes,mujeres,ayuujk,mixes,embargo,mientras,manifiestan,postulacion,integrantes,partido,politico,respaldan,incluso,autoridades,instituto,nacional,pueblos,indigenas,inpi,sierra,norte,partir,difusion,capturas,chat,denominado,morena,sierra,observa,integrantes,identificado,salomon,maximiano,emeterio,responsable,centro,coordinador,pueblos,indigenas,inpi,sede,san,pedro,san,pablo,ayutla,mixe,traves,mensaje,brinda,apoyo,precandidato,señalado,violencia,genero,estimado,beto,saludo,aprecio,siempre,ten,paciencia,perseverancia,sabemos,vas,lograr,propositos,asusten,ruidos,desesperacion,sabemos,mucha,basura,casa,vale,pena,ocuparte,porquerias,tarde,temprano,sabra,verdad,cada,ocupara,lugar,corresponde,lee,conversacion,refiere,señalamientos,hace,año,hicieron,beto,marzo,universal,dio,conocer,testimonios,mujeres,sufrieron,violencia,digital,traves,grupo,participaron,hombres,region,destaca,rolando,vasquez,perez,entonces,jefe,departamento,normativo,control,plazas,inpi,renuncio,cargo,tras,pasado,marzo,confirmaron,intenciones,beto,santos,contender,diputacion,pues,traves,redes,sociales,presentado,precandidato,distrito,local,participa,encuesta,morena,realiza,definir,sucedido,santos,ramirez,desactivo,cuentas,redes,sociales,mientras,universal,busco,postura,salomon,maximiano,emeterio,respuesta,hechos,coordinadora,nacional,mujeres,indigenas,conami,enlace,continental,mujeres,indigenas,americas,lanzaron,redes,sociales,comunicado,exigen,cancelacion,exigimos,cancelacion,precandidatura,humberto,santos,ramirez,alias,santos,diputado,local,distrito,pueden,ocupar,cargos,politicos,personas,ejercen,violencia,mujeres,señala,misiva,firmada,ambas,demanda,morena,politica,cero,tolerancia,actos,violencia,genero,interior,partido,asi,resto,institutos,politicos,candidaturas,proceso,electoral,exigen,fiscalia,general,oaxaca,fgeo,agilicen,investigaciones,respecto,caso,chat,sierra,xxx,desprenden,dos,carpetas,investigacion,asi,sancionar,responsables,lee,titular,inpi,normaliza,chat,exhibe,mujeres,indigenas,oaxacardmd"
